"","Date","Open","Place","Days","R","RaceName","Odds","Result","name","Distance","FieldCond","ThisRaceOneRound","ThisRaceStretch","ThisRaceElevation","FrameNum","HorseNum","HorseWeight","LastHorseWeight","WeightGain","Burden","Grade1","Grade2","Grade3","Grade4","DateDiff1","DateDiff2","DateDiff3","DateDiff4","Age","Result1","Result2","Result3","Result4","Diff1","Diff2","Diff3","Diff4","Distance1","Distance2","Distance3","Distance4","Spart1","Spart2","Spart3","Spart4","Pass1st1","Pass1st2","Pass1st3","Pass1st4","PassLast1","PassLast2","PassLast3","PassLast4","FirstPace1","FirstPace2","FirstPace3","FirstPace4","LastPace1","LastPace2","LastPace3","LastPace4","OneRound1","OneRound2","OneRound3","OneRound4","Stretch1","Stretch2","Stretch3","Stretch4","Elevation1","Elevation2","Elevation3","Elevation4","DA","RaceNum","Samecond","SamecondNR","Othercond","OthercondNR","SamePlace","SamePlaceNR","SameDist","SameDistNR","LongerDist","LongerDistNR","ShorterDist","ShorterDistNR","EarnedMoney","Money180","Money500","CrudeResult","ThisRaceMoney","LastRaceName","predictPassing"
"39","2006/11/04",6,"京都",1,7,"3歳上500万下",188.4,13,"http://db.netkeiba.com/horse/2001103738",1800,"良",1607.6,329.1,3,1,1,464,462,2,57,701,701,701,701,21,47,84,105,916,10,11,7,7,1.8,2.1,1.5,0.9,400,100,100,100,0.300000000000004,-0.299999999999997,-0.299999999999997,0.300000000000004,15,13,11,11,15,12,9,10,34.5,29.3,30.8,29.4,37.7,38.2,37,39.2,0,77.5999999999999,162.2,162.2,0,-81.6,37.8,37.8,0,-0.4,0.1,0.1,28,29,8,2.04367950249984,4,0.8045723648,5,0.90223992111104,0,0,0,0,12,2.84825186729984,611.3,0,300,0.068719476736,0,"3歳上500万下",1
"40","2006/07/01",4,"京都",5,8,"3歳上500万下",137.5,11,"http://db.netkeiba.com/horse/2001104248",1800,"稍",1607.6,329.1,3,1,1,472,472,0,57,701,701,701,500,34,378,398,784,1035,16,10,10,1,5.3,2.7,1.9,-0.1,100,0,100,0,-3.3,-2.4,-0.799999999999997,0.700000000000003,7,4,3,6,16,4,3,6,29.1,36.9,29.4,36.7,39.2,37.7,39,40.5,77.5999999999999,90,77.5999999999999,0,-81.6,-23.6,-81.6,0,-0.4,1.4,-0.4,0,11,12,0,0,3,0.303619828088832,0,0,1,0.134217728,0,0,2,0.169402100088832,1230,0,0,0.1073741824,0,"4歳上500万下",0
"41","2005/01/16",1,"京都",6,8,"4歳上500万下",39.2,13,"http://db.netkeiba.com/horse/2001104365",1800,"稍",1607.6,329.1,3,1,1,450,454,-4,56,701,701,701,700,29,43,329,448,448,12,16,9,1,1.4,4.8,1.5,-0.2,800,100,-200,-200,-0.5,-4.3,-1.4,0.299999999999997,10,5,2,4,11,7,2,3,35.2,29.4,36,38,36.8,39.1,36.2,35.5,77.5999999999999,77.5999999999999,NA,NA,-81.6,-81.6,NA,NA,-0.4,-0.4,NA,NA,3,4,0,0,4,1.28885587800883,2,1.16777216,0,0,2,1.16777216,2,0.121083718008832,700,0,700,0.068719476736,0,"3歳上500万下",0
"42","2006/01/08",1,"京都",3,8,"4歳上500万下",182.1,14,"http://db.netkeiba.com/horse/2001105008",1800,"良",1607.6,329.1,3,1,1,446,434,12,54,701,701,701,701,29,35,64,85,778,6,14,14,12,0.4,1.5,2.9,2.6,800,800,400,400,1,-0.100000000000001,-2.2,-1.1,8,14,6,13,8,15,8,13,35.2,34.9,34.5,34.4,36.8,36.5,38,37.6,77.5999999999999,77.5999999999999,0,0,-81.6,-81.6,0,0,-0.4,-0.4,0,0,17,22,6,1.5270033227776,2,0.1408749273088,2,0.1408749273088,0,0,0,0,8,1.6678782500864,1545,0,185,0.0549755813888,0,"3歳上500万下",1
"43","2006/01/14",1,"京都",5,5,"4歳上500万下",4.3,4,"http://db.netkeiba.com/horse/2001105205",1800,"不",1607.6,329.1,3,1,1,534,530,4,57,701,701,701,2300,27,160,182,601,749,6,4,13,3,0.6,0.5,2.5,0.3,100,100,100,100,-0.199999999999996,0.300000000000004,-2,0.599999999999994,9,9,5,12,4,4,6,12,29.8,29.9,29.8,28.8,38.6,38.7,38,37.3,77.5999999999999,162.2,162.2,77.5999999999999,-81.6,37.8,37.8,-81.6,-0.4,0.1,0.1,-0.4,9,9,0,0,3,0.908399476736,0,0,0,0,0,0,3,0.908399476736,2465,110,110,0.512,110,"3歳上500万下",1
"44","2004/10/10",4,"京都",2,7,"3歳上500万下",68.1,9,"http://db.netkeiba.com/horse/2001105463",1800,"稍",1607.6,329.1,3,1,1,482,480,2,52,701,701,701,701,14,21,35,56,495,5,11,11,9,1.5,1.7,2.2,2,0,0,100,100,-0.700000000000003,-0.899999999999999,-1.1,0.300000000000004,5,14,15,11,6,10,15,8,38.4,37.7,29.9,30.3,37.5,37.6,38,39.6,90,90,162.2,162.2,-23.6,-23.6,37.8,37.8,1.4,1.4,0.1,0.1,22,22,5,1.781762048,17,8.388491841536,1,0.262144,7,3.2587981824,1,0.16777216,14,6.743683547136,591,255,591,0.16777216,0,"3歳上500万下",1
"45","2005/01/29",2,"京都",1,7,"4歳上500万下",134,14,"http://db.netkeiba.com/horse/2001105514",1800,"良",1607.6,329.1,3,1,1,400,405,-5,56,499,701,499,499,17,244,276,283,559,6,16,1,4,3.3,4.5,-0.2,1.1,400,100,400,400,NA,-2.4,NA,NA,6,9,9,NA,6,16,2,NA,NA,29.1,NA,NA,NA,38.9,NA,NA,NA,77.5999999999999,NA,NA,NA,-81.6,NA,NA,NA,-0.4,NA,NA,5,6,2,0.547184372088832,2,1.32768,0,0,0,0,0,0,4,1.87486437208883,154.3,0,154.3,0.0549755813888,0,"新春特別",1
"46","2006/10/15",5,"京都",4,6,"3歳上500万下",25,7,"http://db.netkeiba.com/horse/2001105659",1800,"良",1607.6,329.1,3,1,1,466,468,-2,54,701,701,701,701,14,35,57,77,1064,7,9,4,11,0.5,0.8,0.2,1.5,100,100,100,100,0.5,0.699999999999996,0,0.100000000000001,13,11,5,12,14,12,5,14,29.5,29.1,30.2,29.9,37.8,37.8,37.7,37.7,77.5999999999999,77.5999999999999,162.2,162.2,-81.6,-81.6,37.8,37.8,-0.4,-0.4,0.1,0.1,32,32,12,3.26056732672,7,2.42143232,5,1.708105728,5,1.580179456,0,0,14,4.10182019072,1639.1,110,1200,0.262144,0,"3歳上500万下",1
"47","2006/06/17",4,"京都",1,8,"3歳上500万下",144.5,7,"http://db.netkeiba.com/horse/2001105659",1800,"良",1607.6,329.1,3,1,1,476,476,0,57,701,701,701,701,28,174,202,216,944,9,10,10,11,1.1,1.7,1.1,2.2,100,0,0,100,0,-1.6,-0.700000000000003,-2,8,3,7,5,11,5,3,3,29.7,37.9,35.5,29.1,37.1,38.1,38.3,38.5,77.5999999999999,90,0,163,-81.6,-23.6,0,33.4,-0.4,1.4,0,0.9,26,26,10,2.73627932672,4,1.47951616,3,1.183817728,4,1.318035456,0,0,10,2.89776003072,1529.1,0,1090,0.262144,0,"4歳上500万下",0
"48","2006/05/07",3,"京都",6,8,"4歳上500万下",24.1,9,"http://db.netkeiba.com/horse/2001106201",1800,"重",1607.6,329.1,3,1,1,486,480,6,56,701,701,701,701,29,43,98,122,889,8,3,6,10,0.9,0.8,0.5,1.1,0,0,-400,400,0.5,0.300000000000004,0.600000000000001,0.5,13,9,6,13,12,6,9,14,38.1,36.5,35.9,34.3,38.9,39.1,35.7,38.2,90,90,NA,0,-23.6,-23.6,NA,0,1.4,1.4,NA,0,11,20,2,1.8,7,3.623612928,2,0.461897728,4,2.1617152,1,0.32768,4,2.934217728,1700.5,190,882,0.16777216,0,"4歳上500万下",1
"49","2004/11/28",5,"京都",8,6,"3歳上500万下",38.4,11,"http://db.netkeiba.com/horse/2001106588",1800,"良",1607.6,329.1,3,1,1,488,482,6,55,701,701,701,701,22,182,197,210,518,10,6,3,3,0.7,1.5,0.6,0.7,0,100,0,0,0,0,0.899999999999999,0.5,7,16,14,14,8,10,13,9,37.6,29.1,37,37.2,36.6,38.9,38.1,37.6,0,77.5999999999999,0,0,0,-81.6,0,0,0,-0.4,0,0,14,16,11,4.731260928,3,2.152,7,3.326076928,9,4.218185728,0,0,5,2.6650752,1783.7,0,1783.7,0.1073741824,0,"3歳上500万下",1
"50","2005/05/08",3,"京都",6,7,"4歳上500万下",214.7,9,"http://db.netkeiba.com/horse/2001106610",1800,"良",1607.6,329.1,3,1,1,444,442,2,57,701,499,499,499,22,46,55,70,469,11,1,2,1,2,-0.3,0.2,-0.1,650,400,200,200,-1.1,NA,NA,NA,12,NA,NA,NA,11,NA,NA,NA,31.7,NA,NA,NA,37,NA,NA,NA,163,NA,NA,NA,33.4,NA,NA,NA,0.9,NA,NA,NA,22,23,16,9.85124388143104,7,3.76731136,1,0.04398046511104,2,1.0097152,0,0,21,12.608840041431,547.2,164.4,547.2,0.16777216,0,"4歳上500万下",1
"51","2005/02/20",2,"京都",8,8,"4歳上500万下",7.6,8,"http://db.netkeiba.com/horse/2001106954",1800,"不",1607.6,329.1,3,1,1,448,444,4,53,701,701,701,701,22,35,57,70,469,5,3,3,2,0.8,0.3,1.5,0.2,100,0,100,0,-0.200000000000003,0.200000000000003,0.5,0.299999999999997,10,8,10,5,5,5,9,3,29.6,35.5,29.6,37.7,38.4,38.6,38.9,38.9,162.2,0,77.5999999999999,90,37.8,0,-81.6,-23.6,0.1,0,-0.4,1.4,19,18,0,0,18,8.3106235097088,7,2.9860937637888,2,1.44,0,0,16,6.8706235097088,1951.6,761.6,1951.6,0.2097152,0,"4歳上500万下",0
"52","2006/06/25",4,"京都",4,6,"3歳上500万下",193.3,5,"http://db.netkeiba.com/horse/2001107456",1800,"良",1607.6,329.1,3,1,1,478,466,12,54,701,499,499,701,49,60,102,134,1092,10,5,5,14,2.1,1.4,2.9,4.1,0,0,400,-600,-1.2,NA,NA,-3.09999999999999,8,8,6,12,8,5,5,13,37.1,NA,NA,37.6,37.9,NA,NA,38.2,135.1,NA,NA,162.2,-24.8,NA,NA,37.8,2.4,NA,NA,0.1,25,30,3,0.9265741824,4,0.4676279861248,0,0,2,0.543817728,2,0.2646907813888,3,0.585693659136,2346.6,3.6,3.6,0.4096,74,"4歳上500万下",1
"53","2004/11/06",5,"京都",1,8,"3歳上500万下",30.6,5,"http://db.netkeiba.com/horse/2001107735",1800,"良",1607.6,329.1,3,1,1,460,466,-6,55,701,499,701,701,20,46,69,98,252,4,3,4,12,0.4,0.3,0.5,1.6,-600,0,0,100,0.700000000000003,-0.0999999999999943,0.300000000000004,-0.200000000000003,8,7,6,14,9,6,6,14,36.1,38,37.6,29.7,39.1,38.2,37.2,39,-291.4,NA,135.1,162.2,-172.5,NA,-24.8,37.8,0.5,NA,2.4,0.1,13,12,10,4.277614022656,2,0.80777216,1,0.2097152,6,2.758114676736,1,0.512,5,1.81527150592,1030.2,320.2,1030.2,0.4096,75,"3歳上500万下",1
"54","2005/01/08",1,"京都",2,6,"4歳上500万下",37.4,5,"http://db.netkeiba.com/horse/2001107789",1800,"良",1607.6,329.1,3,1,1,436,426,10,56,701,701,701,500,20,34,97,112,202,3,4,8,1,1.2,0.3,1.9,-0.1,100,100,100,100,0.100000000000001,0.100000000000001,0.199999999999996,1.8,10,10,10,12,9,6,10,11,29.9,29.7,29.6,30.4,38.7,40,38.8,38.5,77.5999999999999,77.5999999999999,120.6,120.6,-81.6,-81.6,64.8,64.8,-0.4,-0.4,2.1,2.1,10,9,7,3.5391104,2,0.7217152,0,0,0,0,0,0,9,4.2608256,1005,1005,1005,0.4096,75,"3歳上500万下",1
"55","2005/11/13",5,"京都",4,7,"3歳上500万下",27.3,7,"http://db.netkeiba.com/horse/2001110027",1800,"稍",1607.6,329.1,3,1,1,478,480,-2,57,701,701,701,701,28,42,126,141,784,11,2,8,3,3.3,0,2.1,1.1,0,0,0,0,-2.5,0.5,-1.8,-0.600000000000001,7,7,6,4,4,2,3,3,35.9,37.8,37,36.3,38.8,38.3,37.8,38.4,0,90,90,90,0,-23.6,-23.6,-23.6,0,1.4,1.4,1.4,16,18,0,0,10,4.50628439343104,3,0.7266893824,8,4.3764045824,0,0,2,0.12987981103104,2225,490,1815,0.262144,0,"3歳上500万下",0
"56","2007/01/07",1,"京都",2,7,"4歳上500万下",22.4,8,"http://db.netkeiba.com/horse/2002100157",1800,"稍",1607.6,329.1,3,1,1,486,484,2,57,701,701,701,701,28,42,64,78,925,7,14,16,2,1.6,2.5,4.1,0.3,100,0,0,0,-1.2,-1.8,-3.9,-0.300000000000004,3,4,3,1,3,5,7,1,29.4,36.2,36.1,36.8,39.3,38.6,38.1,38.4,77.5999999999999,0,0,0,-81.6,0,0,0,-0.4,0,0,0,22,28,1,0.0549755813888,12,4.58862290694963,7,2.32241553486643,8,3.77943995347763,0,0,5,0.8641585348608,3669,300,1489,0.2097152,0,"3歳上500万下",0
"57","2005/11/27",5,"京都",8,6,"3歳上500万下",10.8,6,"http://db.netkeiba.com/horse/2002100157",1800,"良",1607.6,329.1,3,1,1,486,486,0,55,701,701,701,701,22,168,182,204,519,5,14,8,2,0.9,2.7,0.9,0.2,0,0,0,0,-0.700000000000003,-2.5,0,0.100000000000001,3,3,5,3,3,6,8,2,36.9,36.4,35.6,36.7,36.9,37.4,35,38.7,0,-98.3000000000002,-98.3000000000002,0,0,-83.4,-83.4,0,0,-0.5,-0.5,0,10,16,11,5.8660347813888,3,1.862144,3,1.8496,8,3.8164347813888,1,0.4096,5,3.502144,2255,75,2125,0.32768,0,"3歳上500万下",0
"58","2006/02/19",2,"京都",8,7,"4歳上500万下",74.7,15,"http://db.netkeiba.com/horse/2002100574",1800,"良",1607.6,329.1,3,1,1,494,480,14,56,701,701,701,500,105,120,127,210,456,14,14,14,1,1.7,1.4,4.7,-0.1,0,200,0,100,-1,-0.100000000000001,-3,0.100000000000001,4,16,14,3,4,15,14,3,35.3,35.3,37,30.2,35.3,35,37.8,39.7,NA,-175.2,0,162.2,NA,0.700000000000045,0,37.8,NA,-0.1,0,0.1,7,12,10,1.92659476804403,2,0.6949755813888,7,0.703847026655232,6,0.682425877266432,2,0.1891933093888,4,1.7499511627776,630,0,630,0.04398046511104,0,"3歳上500万下",1
"59","2006/02/11",2,"京都",5,7,"4歳上500万下",38.9,7,"http://db.netkeiba.com/horse/2002100952",1800,"良",1607.6,329.1,3,1,1,488,488,0,54,701,499,499,500,13,81,103,133,587,6,1,1,4,1.2,-0.3,-0.3,0.6,100,200,200,600,0.0999999999999943,NA,NA,0.299999999999997,15,2,1,8,11,1,1,9,30.6,NA,NA,35.3,38.8,NA,NA,38,162.2,NA,NA,114.6,37.8,NA,NA,21.1,0.1,NA,NA,-1.5,9,10,8,4.70336,0,0,0,0,2,1.024,0,0,6,3.67936,668,113,338,0.262144,0,"4歳上500万下",0
"60","2005/10/23",4,"京都",6,5,"3歳上500万下",6.7,1,"http://db.netkeiba.com/horse/2002100971",1800,"稍",1607.6,329.1,3,1,1,506,508,-2,55,500,500,700,NA,22,42,309,NA,309,1,2,3,NA,0,0.3,0.5,NA,0,100,400,NA,0.199999999999996,-0.199999999999996,0.699999999999996,NA,3,3,11,NA,3,2,10,NA,37.5,29.9,35.1,NA,38.3,39.6,35.4,NA,90,120.6,-81.4000000000001,NA,-23.6,64.8,-27.4,NA,1.4,2.1,1.1,NA,3,3,0,0,3,2.44,0,0,1,1,0,0,2,1.44,880,700,880,1,750,"3歳未勝利",0
"61","2005/10/09",4,"京都",2,7,"3歳上500万下",20.4,10,"http://db.netkeiba.com/horse/2002100986",1800,"稍",1607.6,329.1,3,1,1,460,440,20,53,701,701,701,500,126,140,162,260,455,15,9,6,1,2.4,1.7,1,0,600,400,400,600,-2.1,-1.5,-1,0,4,2,2,1,8,2,2,1,33.5,35.8,35.4,35.7,36.5,37.4,37.2,37.4,-98.3000000000002,-291.4,0,0,-83.4,-172.5,0,0,-0.5,0.5,0,0,8,11,2,1.2096,9,4.19525035311104,6,4.13728,0,0,0,0,11,5.40485035311104,1275,0,1275,0.134217728,0,"こでまり賞(500万下)",0
"62","2007/01/08",1,"京都",3,8,"4歳上500万下",36.5,14,"http://db.netkeiba.com/horse/2002101063",1800,"良",1607.6,329.1,3,1,1,510,518,-8,55,701,701,701,701,15,64,99,127,716,14,8,11,4,2.9,1.8,2,0.9,600,650,800,600,-1.8,-1,-1.7,-0.899999999999999,8,9,2,1,10,7,2,1,33.6,31.4,34.3,35.2,38.2,37.4,36,37.1,114.6,163,77.5999999999999,135.1,21.1,33.4,-81.6,-24.8,-1.5,0.9,-0.4,2.4,20,23,11,1.73831785283584,3,0.145135534866432,1,0.1073741824,0,0,0,0,14,1.88345338770227,2030,110,110,0.0549755813888,0,"3歳上500万下",0
"63","2006/06/18",4,"京都",2,7,"3歳上500万下",9.2,1,"http://db.netkeiba.com/horse/2002101220",1800,"稍",1607.6,329.1,3,1,1,520,522,-2,57,701,701,701,701,42,64,91,301,602,6,9,10,7,0.8,0.8,0.6,3.7,0,400,400,100,-0.399999999999999,-0.300000000000004,0.199999999999996,-3.3,7,5,7,6,5,4,6,5,36.6,34.5,34.3,28.9,37.4,37.9,39.4,37.2,0,90,90,162.2,0,-23.6,-23.6,37.8,0,1.4,1.4,0.1,15,14,2,0.42991616,9,2.78057760600883,3,0.530636532088832,2,0.96768,0,0,9,2.24281376600883,1060,0,490,1,740,"4歳上500万下",0
"64","2006/01/21",1,"京都",7,7,"4歳上500万下",9.3,11,"http://db.netkeiba.com/horse/2002102194",1800,"良",1607.6,329.1,3,1,1,440,438,2,54,701,701,701,500,12,41,56,217,350,6,5,7,1,0.8,0.6,1.4,-0.1,0,100,400,0,-0.199999999999996,-0.100000000000001,-0.700000000000003,0.100000000000001,7,11,10,4,7,4,8,2,38.3,29.7,35.9,37.3,36.7,39.3,36.4,38.5,0,77.5999999999999,0,90,0,-81.6,0,-23.6,0,-0.4,0,1.4,11,12,8,4.303424,4,2.1169741824,4,1.4971981824,6,3.68928,0,0,6,2.7311181824,1485,75,1485,0.1073741824,0,"4歳上500万下",0
"65","2006/01/09",1,"京都",4,7,"4歳上500万下",6.5,6,"http://db.netkeiba.com/horse/2002102194",1800,"良",1607.6,329.1,3,1,1,438,442,-4,54,701,701,500,500,29,44,205,218,338,5,7,1,2,0.6,1.4,-0.1,0.5,100,400,0,100,-0.100000000000001,-0.700000000000003,0.100000000000001,0.199999999999996,11,10,4,8,4,8,2,6,29.7,35.9,37.3,29.6,39.3,36.4,38.5,38.8,77.5999999999999,0,90,77.5999999999999,-81.6,0,-23.6,-81.6,-0.4,0,1.4,-0.4,10,11,7,3.975744,4,2.1169741824,3,1.1695181824,5,3.3616,0,0,6,2.7311181824,1485,75,1485,0.32768,0,"3歳上500万下",0
"66","2005/11/19",5,"京都",5,7,"3歳上500万下",134.4,12,"http://db.netkeiba.com/horse/2002102670",1800,"良",1607.6,329.1,3,1,1,482,486,-4,51,701,701,701,701,6,27,83,98,286,11,8,8,12,1,1.1,1.6,1.8,100,100,100,100,-0.5,-0.700000000000003,-0.899999999999999,-0.899999999999999,4,4,4,2,11,6,6,8,29.9,28.7,29.1,29.7,39.2,38.9,39.1,38.5,163,163,162.2,162.2,33.4,33.4,37.8,37.8,0.9,0.9,0.1,0.1,7,7,5,1.42550672645685,2,0.278434676736,2,1.068719476736,0,0,0,0,7,1.70394140319285,700,0,700,0.0858993459200001,0,"3歳上500万下",0
"67","2007/01/21",1,"京都",7,7,"4歳上500万下",56.6,8,"http://db.netkeiba.com/horse/2002103001",1800,"良",1607.6,329.1,3,1,1,502,504,-2,57,701,701,701,701,14,43,259,273,512,5,8,9,16,1.3,1.7,1.5,2.8,0,100,0,200,-0.900000000000006,-1.2,-0.300000000000004,-1.9,8,6,11,6,4,5,11,8,36.5,29.2,37.1,34.3,37.3,39,37.9,36.7,0,77.5999999999999,135.1,-175.2,0,-81.6,-24.8,0.700000000000045,0,-0.4,2.4,-0.1,13,14,3,1.10390384882483,10,4.60843886592,2,0.444784372088832,3,0.646091636736,0,0,10,5.06625107800883,121.4,74,121.4,0.2097152,0,"4歳上500万下",1
"68","2007/01/14",1,"京都",5,6,"4歳上500万下",46.9,13,"http://db.netkeiba.com/horse/2002103175",1800,"良",1607.6,329.1,3,1,1,488,488,0,57,701,701,701,701,21,42,64,413,819,7,13,16,11,0.5,2.6,2.6,1.8,400,0,-200,0,0.5,-1.5,-2.3,-0.800000000000004,13,12,2,6,14,13,7,7,35.1,37.3,37.3,34.8,38.6,38.1,36.9,34.8,90,90,7.59999999999991,-475.5,-23.6,-23.6,37.1,-196.8,1.4,1.4,1.1,0.3,3,9,3,0.438237659136,1,0.035184372088832,0,0,2,0.176093659136,1,0.035184372088832,1,0.262144,1414.8,0,0,0.068719476736,0,"3歳上500万下",1
"69","2007/02/18",2,"京都",8,7,"4歳上500万下",96.2,10,"http://db.netkeiba.com/horse/2002103205",1800,"不",1607.6,329.1,3,1,1,512,512,0,56,701,701,701,500,169,197,225,512,658,18,7,6,1,2.7,1.7,1.7,-0.3,-600,0,0,0,-1.7,-0.600000000000001,-0.200000000000003,0.700000000000003,11,13,13,6,17,12,11,4,34.2,36.3,35.5,37.1,35.6,37.4,37.8,39.5,-15.4000000000001,135.1,0,90,-29.6,-24.8,0,-23.6,2.2,2.4,0,1.4,9,9,0,0,3,0.612341998136853,1,0.32768,2,0.589824,1,0.0225179981368525,0,0,725,0,0,0.134217728,0,"3歳上500万下",1
"70","2006/06/24",4,"京都",3,7,"3歳上500万下",18.7,5,"http://db.netkeiba.com/horse/2002103309",1800,"良",1607.6,329.1,3,1,1,474,468,6,55,1100,1100,1100,499,20,154,189,214,588,15,18,10,1,2.1,1.9,2.1,-0.4,100,600,600,400,-0.700000000000003,-0.5,-0.900000000000006,NA,15,18,7,1,15,18,7,1,29.8,33.8,35,NA,37.5,34.4,37.3,NA,77.5999999999999,-7.5,90,NA,-81.6,36.1,-23.6,NA,-0.4,0,1.4,NA,11,11,7,1.91230607924789,0,0,1,0.16777216,0,0,0,0,7,1.91230607924789,549.6,0,49.6,0.4096,74,"4歳上1000万下",1
"71","2005/10/08",4,"京都",1,7,"3歳上500万下",29.1,2,"http://db.netkeiba.com/horse/2002103803",1800,"稍",1607.6,329.1,3,1,1,522,520,2,55,701,701,701,6000,13,42,126,154,420,10,9,5,14,2.6,2,1.1,1.7,-700,-200,-700,-400,-2.3,-1.5,-0.299999999999997,-1.6,4,3,5,2,5,4,6,2,31.1,35.9,29.2,35.8,35.2,34.6,36,36.3,-481.4,-615.4,-98.3000000000002,NA,-144.5,-329.6,-83.4,NA,0.6,0.8,-0.5,NA,5,11,2,0.8549755813888,9,3.744322048,3,0.7922555813888,4,2.53728,5,0.9343376293888,2,1.12768,1130,600,1130,0.8,300,"3歳上500万下",0
"72","2006/01/22",1,"京都",8,7,"4歳上500万下",5.2,6,"http://db.netkeiba.com/horse/2002104119",1800,"良",1607.6,329.1,3,1,1,482,478,4,56,701,701,499,701,15,28,46,148,378,2,3,2,11,0.1,0.4,0.8,1.1,0,0,-100,100,0.200000000000003,-0.199999999999996,NA,-0.0999999999999943,5,3,7,5,4,5,4,5,37.6,37.9,NA,28.4,37.6,38.1,NA,39.7,0,90,NA,162.2,0,-23.6,NA,37.8,0,1.4,NA,0.1,14,15,10,5.087865819136,5,2.44749934592,5,2.676491636736,7,4.2816,3,1.036491636736,5,2.21727352832,1813.5,663.5,1813.5,0.32768,0,"4歳上500万下",0
"73","2006/01/07",1,"京都",2,8,"4歳上500万下",9.8,12,"http://db.netkeiba.com/horse/2002104208",1800,"良",1607.6,329.1,3,1,1,478,470,8,56,701,701,701,701,34,55,69,90,474,6,4,5,10,1.2,0.3,1.1,0.6,0,0,400,400,-1.2,-0.299999999999997,-0.699999999999996,-0.100000000000001,2,1,5,6,1,1,4,6,37.2,37.2,35.1,34.9,38,37,36.7,34.9,90,0,0,-175.2,-23.6,0,0,0.700000000000045,1.4,0,0,-0.1,8,9,6,2.823612928,3,1.08937216,4,1.223589888,3,1.00745216,0,0,6,2.905532928,950,375,950,0.0858993459200001,0,"3歳上500万下",0
"74","2006/11/12",6,"京都",4,6,"3歳上500万下",1.7,3,"http://db.netkeiba.com/horse/2002104223",1800,"稍",1607.6,329.1,3,1,1,458,456,2,55,701,701,701,1100,15,29,50,218,840,2,2,11,12,0.2,0.1,1.7,2.2,0,0,100,-200,0.399999999999999,0.699999999999996,-0.5,-2.1,7,3,11,2,3,3,13,5,36.1,36.1,29.5,38.2,39.1,38.9,38,36.9,0,0,77.5999999999999,-81.4000000000001,0,0,-81.6,-27.4,0,0,-0.4,1.1,9,18,2,0.0989560464998401,6,2.21270392832,3,1.6549755813888,2,1.6,1,0.0858993459200001,5,0.62576062889984,3451.4,600,600,0.64,190,"3歳上500万下",0
"75","2006/02/05",2,"京都",4,7,"4歳上500万下",3.4,3,"http://db.netkeiba.com/horse/2002104793",1800,"良",1607.6,329.1,3,1,1,508,512,-4,56,701,701,701,701,14,28,43,280,365,4,9,2,12,0.2,3,0.5,1.2,0,0,100,0,0.100000000000001,-2.6,-0.399999999999999,-0.599999999999994,3,2,2,6,3,2,2,10,36.3,35.9,29.2,37,37.5,37,37.2,37.2,0,0,77.5999999999999,0,0,0,-81.6,0,0,0,-0.4,0,7,6,5,2.09335150592,1,0.8,4,1.76567150592,3,0.76567150592,0,0,3,2.12768,1110,410,1110,0.64,190,"4歳上500万下",0
"76","2005/10/22",4,"京都",5,6,"3歳上500万下",11.6,3,"http://db.netkeiba.com/horse/2002105158",1800,"良",1607.6,329.1,3,1,1,484,482,2,53,701,701,701,701,13,27,42,70,265,4,6,5,13,0.4,0.9,0.4,2.5,0,0,0,100,0.300000000000004,0.300000000000004,-0.100000000000001,-1.5,4,9,5,11,7,8,3,13,37.6,39.5,38.1,29.7,38.1,38.1,38.3,38.5,0,90,90,162.2,0,-23.6,-23.6,37.8,0,1.4,1.4,0.1,10,10,7,3.331898822656,3,1.7216,3,1.952,8,4.89888,1,0.0858993459200001,1,0.068719476736,1345,185,1345,0.64,190,"3歳上500万下",1
"77","2005/10/30",4,"京都",8,6,"3歳上500万下",2.9,10,"http://db.netkeiba.com/horse/2002105249",1800,"稍",1607.6,329.1,3,1,1,492,488,4,55,500,500,700,NA,252,259,281,NA,281,1,2,2,NA,-0.1,1.2,0.5,NA,0,0,0,NA,0.100000000000001,-0.800000000000004,-0.200000000000003,NA,2,4,3,NA,2,4,2,NA,37,37.3,37.6,NA,38.4,36.9,37.4,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,4,3,0,0,3,2.6,3,2.6,3,2.6,0,0,0,0,980,0,980,0.134217728,0,"3歳未勝利",0
"78","2007/11/04",5,"京都",2,7,"3歳上500万下",15.1,6,"http://db.netkeiba.com/horse/2002105400",1800,"良",1607.6,329.1,3,1,1,472,470,2,57,701,701,701,701,14,161,182,203,1057,5,6,10,6,0.4,0.9,1.1,1.2,0,100,0,100,0.300000000000004,0.100000000000001,0.0999999999999943,0.899999999999999,11,16,13,15,6,9,14,14,36.4,30.3,36,30.8,37.7,38.4,39.3,38.4,0,77.5999999999999,135.1,163,0,-81.6,-24.8,33.4,0,-0.4,2.4,0.9,26,28,9,2.45875766984704,8,3.43135854592,5,2.07278046511104,7,2.317636550656,1,0.2097152,9,3.36276446511104,2272,74,1027,0.32768,0,"3歳上500万下",1
